BranchID,BankID,BranchName,BranchCode,Address,SortCode,Phone#1,Phone#2,FaxNumber,EMail,Comment
2521,9,נס ציונה,383,הבנים 3,,171,,,,
2522,9,נס ציונה,2382,החרש 16,,08-9409736,,,,
2523,9,נס ציונה,347,המדע 12,,08-9315325,,,,
2524,9,נס ציונה,2411,הסנונית 16,,08-9309526,,,,
2525,9,נס ציונה,382,הפטיש 1,,08-9401770,,,,
2526,9,נס ציונה,380,הפטיש 65,,08-9302240,,,,
2527,9,נס ציונה,542,הפטיש 8,,171,,,,
2528,9,נס ציונה,2323,הרמן מאיר 5,,171,,,,
2529,9,נס ציונה,435,יקינתון 6,,08-9380611,,,,
2530,9,נס ציונה,394,ששת הימים 1,,08-9402555,,,,
2531,9,נעלה,3011,מרכז הישוב,,171,,,,
2532,9,נען,586,קיבוץ נען,,08-9442861,,,,
2533,9,נצרת,981,רח' 6077 4,,171,,,,
2534,9,נצרת,738,רח 4059 10,,04-6081027,,,,
2535,9,נצרת,980,רח 7012 1,,04-6555119,,,,
2536,9,נצרת,987,תופיק זיאד 3047,,171,,,,
2537,9,נצרת עילית,947,דרך החטיבות 1,,04-6579966,,,,
2538,9,נצרת עילית,946,דרך קריית הממשלה 2,,04-6561843,,,,
2539,9,נצרת עילית,2770,המלאכה 12,,773403010,,,,
2540,9,נצרת עילית,790,המעיין 2,,171,,,,
2541,9,נצרת עילית,2779,השושנים 26,,077-4380248,,,,
2542,9,נצרת עילית,992,חרוד 11,,04-6555775,,,,
2543,9,נצרת עילית,742,לבנה 2,,04-6450502,,,,
2544,9,נצרת עילית,832,מעלה יצחק 19 ,,04-6013281,,,,
2545,9,נצרת עילית,2774,מרכז הדקל 1,,04-6001935,,,,
2546,9,נצרת עילית,985,עצמון,,171,,,,
2547,9,נצרת עילית,983,עצמון 16,,171,,,,
2548,9,נצרת עילית,2768,שושנים 22,,077-5336889,,,,
2549,9,נשר,2772,דרך בר יהודה 96,,04-8200171,,,,
2550,9,נשר,853,דרך השלום 16,,171,,,,
2551,9,נשר,730,האלון 33,,04-8216222,,,,
2552,9,נשר,855,ההסתדרות 4,,04-8211103,,,,
2553,9,נשר,2751,הזית 1,,04-6777121,,,,
2554,9,נתיבות,2302,דר סמילו 1,,08-6273873,,,,
2555,9,נתיבות,256,כיכר יהדות צרפת 4,,171,,,,
2556,9,נתיבות,257,שד ירושלים 134,,08-9931910,,,,
2557,9,נתניה,476,אמנון ותמר 6,,09-8855011,,,,
2558,9,נתניה,2615,ארלוזורוב 22,,171,,,,
2559,9,נתניה,2588,ברמן בני 2,,09-9909135,,,,
2560,9,נתניה,2569,דוד פנקס 14,,09-7744071,,,,
2561,9,נתניה,654,דוד פנקס 24,,09-8879599,,,,
2562,9,נתניה,2567,המחקר 2,,09-7742282,,,,
2563,9,נתניה,630,הרצל 59,,171,,,,
2564,9,נתניה,639,הרצל 59,,171,,,,
2565,9,נתניה,655,התרופה 14,,09-8853911,,,,
2566,9,נתניה,2621,וינר 9,,09-8844754,,,,
2567,9,נתניה,638,ויתקין 53,,09-8627874,,,,
2568,9,נתניה,635,כיכר העצמאות 12,,171,,,,
2569,9,נתניה,631,מכון וינגייט,,09-8639496,,,,
2570,9,נתניה,636,סמילנסקי 8,,171,,,,
2571,9,נתניה,2627,פינס 8,,171,,,,
2572,9,נתניה,2630,קלוזנר 13,,09-74144486,,,,
2573,9,נתניה,627,קריניצי 19,,09-8652952,,,,
2574,9,נתניה,637,קריניצי 19,,09-8851849,,,,
2575,9,נתניה,633,רבי עקיבא 2,,09-8627804,,,,
2576,9,נתניה,2648,רזיאל 7,,09-8866914,,,,
2577,9,נתניה,555,"ש"י עגנון 10 רמת נורדאו",,09-8652734 ,,,,
2578,9,נתניה,2575,שד' בנימין 60,,171,,,,
2579,9,נתניה,2517,שד ירושלים 18,,171,,,,
2580,9,נתניה,521,שד לנטוס טום 29,,09-7937861,,,,
2581,9,סביון,587,השקמה 1,,03-5347576,,,,
2582,9,סח'נין,944,19814,,04-6744020,,,,
2583,9,סח'נין,984,הגליל 81,,171,,,,
2584,9,עומר,225,רותם 17,,171,,,,
2585,9,עופרה,143,מרכז מסחרי  עפרה,,02-9975181,,,,
2586,9,עיילבון,740,כפר עילבון,,04-6786105,,,,
2587,9,עילוט,912,בחנות הצמודה לבית מרקחת,,04-6021006,,,,
2588,9,עין מאהל,998,,,04-6081856,,,,
2589,9,עינת,686,קיבוץ עינת,,03-9385115,,,,
2590,9,עכו,922,בן עמי 49,,171,,,,
2591,9,עכו,2704,בן עמי 54,,077-5040087,,,,
2592,9,עכו,51,בן עמי 55,,04-9019297,,,,
2593,9,עכו,2756,דרך החרושת 2,,04-6885900,,,,
2594,9,עכו,923,העצמאות,,171,,,,
2595,9,עכו,920,העצמאות 11,,171,,,,
2596,9,עכו,921,ויצמן 1,,04-9910171,,,,
2597,9,עכו,2737,לוחמי הגטאות 57,,073-7317265,,,,
2598,9,עכו,2778,עוזי חיטמן 7,,04-6709780,,,,
2599,9,עכו,970,שלום הגליל 1,,04-9911820,,,,
2600,9,עלי,288,מרכז לב עלי ד.נ. אפריים.,,02-9947544,,,,
2601,9,עמנואל,140,עמנואל,,09-7921567,,,,
2602,9,עספיא,860,כביש ראשי,,04-8392194,,,,
2603,9,עפולה,932,הנרייטה סולד 8,,04-6594033,,,,
2604,9,עפולה,934,הרב לוין,,171,,,,
2605,9,עפולה,935,הרב לוין,,171,,,,
2606,9,עפולה,937,הרב לוין,,171,,,,
2607,9,עפולה,930,הרב לוין 18,,171,,,,
2608,9,עפולה,2703,הרב לוין 7,,04-65911588,,,,
2609,9,עפולה,933,הרצל 41,,04-6522522,,,,
2610,9,עפולה,817,חטיבה תשע 1,,04-6420892,,,,
2611,9,עפולה,2759,קהילת ציון 5,,04-6668451,,,,
2612,9,עפולה,806,שד בגין מנחם 80,,04-6403939,,,,
2613,9,עראבה,986,עראבה,,04-6744108,,,,
2614,9,ערד,2449,בן יאיר 35/13,,08-9167050,,,,
2615,9,ערד,258,בן יאיר אלעזר 35,,171,,,,
2616,9,ערד,263,הקנאים 2,,08-9950758,,,,
2617,9,ערד,2402,יהודה 1,,08-9955280,,,,
2618,9,ערערה,861,עארה,,04-6351207,,,,
2619,9,ערערה,862,ערערה,,04-6352114,,,,
2620,9,ערערה-בנגב,221,,,08-9979329,,,,
2621,9,עשרת,384,מושב עשרת,,08-8591115,,,,
2622,9,עתלית,863,ההרדוף,,04-9842777,,,,
2623,9,פארק תעשיות עמק חפר,883,החריש 20,,04-6440302,,,,
2624,9,פוריידיס,842,פוריידיס ,,04-6399492,,,,
2625,9,פסוטה,774,מרכז הכפר,,04-9871187,,,,
2626,9,פקיעין (בוקייעה),781,פקיעין,,04-9979234,,,,
2627,9,פקיעין (בוקייעה),2740,,,04-9575245,,,,
2628,9,פרדס חנה-כרכור,895,דרך הבנים,,171,,,,
2629,9,פרדס חנה-כרכור,864,דרך הבנים 1,,171,,,,
2630,9,פרדס חנה-כרכור,2750,דרך הבנים 17,,04-6372931,,,,
2631,9,פרדס חנה-כרכור,2729,דרך הבנים 3,,171,,,,
2632,9,פרדס חנה-כרכור,32,המושב 42,,04-6575747,,,,
2633,9,פרדס חנה-כרכור,848,המייסדים 3,,04-6377135,,,,
2634,9,פרדס חנה-כרכור,54,חסידה 5,,171,,,,
2635,9,פרדסיה,623,החרצית 15,,09-8989965,,,,
2636,9,פתח תקווה,643,אורלוב זאב 5,,03-9241455,,,,
2637,9,פתח תקווה,2584,אחימאיר 22,,171,,,,
2638,9,פתח תקווה,2603,איכילוב 9,,073-7419368,,,,
2639,9,פתח תקווה,644,איכילוב יצחק 9,,171,,,,
2640,9,פתח תקווה,2586,אליעזר פרידמן 9,,03-9086005,,,,
2641,9,פתח תקווה,551,בורוכוב 18,,03-9241659,,,,
2642,9,פתח תקווה,2557,בלטימור 1,,171,,,,
2643,9,פתח תקווה,2519,בן דוד יצחק 9,,03-9331942,,,,
2644,9,פתח תקווה,743,בר כוכבא 29,,03-9130331,,,,
2645,9,פתח תקווה,317,ברון הירש 32,,03-5503860,,,,
2646,9,פתח תקווה,645,גרין יונה 9,,03-9318000,,,,
2647,9,פתח תקווה,2629,דינוביץ 21,,03-7391592,,,,
2648,9,פתח תקווה,504,דרך יצחק רבין 17,,171,,,,
2649,9,פתח תקווה,2634,ההסתדרות 2,,03-9443606,,,,
2650,9,פתח תקווה,685,המגשימים 20,,03-9231079,,,,
2651,9,פתח תקווה,2510,המכבים 3,,03-5563393,,,,
2652,9,פתח תקווה,2625,העליה השניה 8,,171,,,,
2653,9,פתח תקווה,642,העצמאות 65,,03-9243516,,,,
2654,9,פתח תקווה,640,הראשונים 13,,171,,,,
2655,9,פתח תקווה,2558,הרב פינטו מסעוד 20,,171,,,,
2656,9,פתח תקווה,2565,הרב קלישר 32,,03-9329825,,,,
2657,9,פתח תקווה,641,ז'בוטינסקי 39,,03-9376032,,,,
2658,9,פתח תקווה,525,זולא אמיל 39,,03-7442111,,,,
2659,9,פתח תקווה,2636,חיים עוזר 16,,03-5060383,,,,
2660,9,פתח תקווה,2596,חן 16 ב',,03-6126942,,,,
2661,9,פתח תקווה,2526,חפץ חיים 6,,03-6045512,,,,
2662,9,פתח תקווה,391,חפץ חיים 81,,03-9301612,,,,
2663,9,פתח תקווה,2535,חפץ חיים 9,,03-9300828,,,,
2664,9,פתח תקווה,2610,מינץ בנימין 2,,03-5082281,,,,
2665,9,פתח תקווה,2505,נחמן מברסלב 9,,03-9325057,,,,
2666,9,פתח תקווה,649,סגולה 51,,03-9318700,,,,
2667,9,פתח תקווה,2560,עוזר חיים 36,,171,,,,
2668,9,פתח תקווה,49,עין גנים 69,,03-9301982,,,,
2669,9,פתח תקווה,2509,פינשטיין חיה 1,,171,,,,
2670,9,פתח תקווה,647,פרידמן אלעזר 9,,03-7260020,,,,
2671,9,פתח תקווה,656,קהילת יוסטון 3,,03-5252133,,,,
2672,9,פתח תקווה,30,קיש 14,,03-6123023,,,,
2673,9,פתח תקווה,2587,רוטשילד 79,,03-6124141,,,,
2674,9,פתח תקווה,680,רפאל איתן 3,,03-5033114,,,,
2675,9,פתח תקווה,2652,שטמפפר 37,,171,,,,
2676,9,פתח תקווה,443,שטמפפר יהושע 94,,03-9042070,,,,
2677,9,צוחר,275,מרכז מסחרי צוחר ,,08-8561756,,,,
2678,9,צופית,688,המשעול,,09-7410263,,,,
2679,9,צור הדסה,3002,,,171,,,,
2680,9,צור יגאל,474,מרכז הישוב,,09-7494098 .,,,,
2681,9,צור משה,3021,,,171,,,,
2682,9,צורן,2633,דרך לב השרון 42,,09-8349850,,,,
2683,9,צפת,896,הגדוד השלישי 1,,04-6920151,,,,
2684,9,צפת,945,הפלמח,,171,,,,
2685,9,צפת,940,הפלמח 100,,171,,,,
2686,9,צפת,898,הרצל 11,,04-6922661,,,,
2687,9,צפת,941,ירושלים 37,,171,,,,
2688,9,קדומים,192,,,09-7921379,,,,
2689,9,קדימה,506,החסידה 1,,09-8990330,,,,
2690,9,קדר,3005,זריחה 1,,02-5355188,,,,
2691,9,קיסריה,865,חלמיש 7,,04-6272117,,,,
2692,9,קיסריה,794,שד' רוטשילד ,,04-6260492,,,,
2693,9,קלנסווה,690,במבנה החדש,,09-8782361,,,,
2694,9,קציר,897,צומת קציר ברטעה ,,04-6357825,,,,
2695,9,קצרין,798,דליות 6,,171,,,,
2696,9,קצרין,942,קניון לב קצרין,,171,,,,
2697,9,קצרין,948,קניון לב קצרין,,171,,,,
2698,9,קריית אונו,2364,הנשיא 57,,171,,,,
2699,9,קריית אונו,2339,וינגיט 2,,171,,,,
2700,9,קריית אונו,592,יהודה המכבי 2,,03-5347226,,,,
2701,9,קריית אונו,590,שלמה המלך 6,,171,,,,
2702,9,קריית אונו,2446,שלמה המלך 6,,171,,,,
2703,9,קריית ארבע,162,בנין המועצה המקומית,,02-9961219,,,,
2704,9,קריית אתא,50,אינשטין 20,,04-8453619,,,,
2705,9,קריית אתא,869,אינשטין 20,,04-8442707,,,,
2706,9,קריית אתא,867,המיסדים 1,,171,,,,
2707,9,קריית אתא,93,העצמאות 37,,171,,,,
2708,9,קריית אתא,2739,זבולון 15,,04-8443366,,,,
2709,9,קריית אתא,828,זבולון 91,,077-234-60-70,,,,
2710,9,קריית ביאליק,2710,דרך עכו 192,,04-8779613,,,,
2711,9,קריית ביאליק,871,העמקים 12,,04-8722597,,,,
2712,9,קריית ביאליק,872,הפלמח 11,,04-8702931,,,,
2713,9,קריית ביאליק,868,הפלמח 44 ,,04-8775405,,,,
2714,9,קריית ביאליק,2722,חרושת 19,,04-8767299,,,,
2715,9,קריית ביאליק,822,לילך 4,,04-6466681,,,,
2716,9,קריית ביאליק,773,שד חן 9,,171,,,,
2717,9,קריית ביאליק,870,שד ירושלים 15,,171,,,,
2718,9,קריית גת,240,הגפן 7,,171,,,,
2719,9,קריית גת,238,הצורן 2,,08-8656639,,,,
2720,9,קריית גת,2370,הרימון 56,,171,,,,
2721,9,קריית גת,244,שבטה 15,,08-6817160,,,,
2722,9,קריית גת,393,שד מלכי ישראל 178,,171,,,,
2723,9,קריית גת,241,שדרות גת 42,,08-6600050,,,,
2724,9,קריית חיים,873,אדיסון 4,,04-8729778,,,,
2725,9,קריית חיים,874,אחי אילת 13,,171,,,,
2726,9,קריית חיים,958,אחי אילת 60,,04-8410195,,,,
2727,9,קריית חיים,875,ארן זלמן 56,,04-8416689,,,,
2728,9,קריית חיים,876,חלוצי התעשיה 94,,171,,,,
2729,9,קריית טבעון,741,זבולון 2,,171,,,,
2730,9,קריית טבעון,878,זבולון 2,,04-9831343,,,,
2731,9,קריית טבעון,877,רקפות 2,,171,,,,
2732,9,קריית ים,879,בובר מרטין 3,,171,,,,
2733,9,קריית ים,816,לבון פנחס 13,,04-8755648,,,,
2734,9,קריית ים,2745,שד ההסתדרות 12,,04-8768213,,,,
2735,9,קריית ים,881,שד ויצמן 10,,171,,,,
2736,9,קריית ים,880,שד ירושלים 7,,04-8733692,,,,
2737,9,קריית מוצקין,2769,בן גוריון 84,,171,,,,
2738,9,קריית מוצקין,918,דבורה 7,,04-8703141,,,,
2739,9,קריית מוצקין,737,דרך עכו 271,,04-8753034,,,,
2740,9,קריית מוצקין,939,שד בן גוריון 82,,171,,,,
2741,9,קריית מוצקין,2742,שד בן גוריון 82,,04-8745848,,,,
2742,9,קריית מוצקין,882,שד גושן משה 92,,171,,,,
2743,9,קריית מלאכי,2415,ז'בוטינסקי 22,,08-8583777,,,,
2744,9,קריית מלאכי,398,נחלת הר חבד 4,,08-8581740,,,,
2745,9,קריית מלאכי,387,רשי 1,,171,,,,
2746,9,קריית מלאכי,376,שדרות מנחם בגין 1,,08-8507080,,,,
2747,9,קריית עקרון,390,הרצל,,171,,,,
2748,9,קריית שמונה,793,הנשיא 4,,04-6959203,,,,
2749,9,קריית שמונה,999,כיכר צהל 110,,171,,,,
2750,9,קריית שמונה,2773,כיכר צהל 210,,072-2202228,,,,
2751,9,קרית יערים,2127,הגרא 1,,02-5333290,,,,
2752,9,קרני שומרון,174,שדרות רחבעם 1,,09-7929286,,,,
2753,9,ראמה,993,כפר רמה,,04-9585301,,,,
2754,9,ראש העין,451,דיין משה 2,,03-9021268,,,,
2755,9,ראש העין,2507,דרך הציונות 18,,03-9390102,,,,
2756,9,ראש העין,676,המלאכה 4,,03-9102343,,,,
2757,9,ראש העין,693,העבודה 11,,03-9102080,,,,
2758,9,ראש העין,663,לב הארץ,,35237896,,,,
2759,9,ראש העין,247,שבזי 178,,171,,,,
2760,9,ראש העין,691,שבזי 27,,171,,,,
2761,9,ראש העין,2554,שבזי 62,,03-9011096,,,,
2762,9,ראש העין,2522,שילה 22,,03-9022602,,,,
2763,9,ראש פינה,989,בבית הדואר,,171,,,,
2764,9,ראש פינה,988,גיא אוני,,171,,,,
2765,9,ראש פינה,990,ראש פינה,,171,,,,
2766,9,ראשון לציון,2416,אחד העם 15,,171,,,,
2767,9,ראשון לציון,322,אלי כהן 3,,03-9032232,,,,
2768,9,ראשון לציון,495,ארגמן 12,,03-9617384,,,,
2769,9,ראשון לציון,2421,בן גוריון 4,,171,,,,
2770,9,ראשון לציון,74,גולדה מאיר 1,,171,,,,
2771,9,ראשון לציון,338,גולדה מאיר 1,,03-9520714,,,,
2772,9,ראשון לציון,329,הכשרת הישוב 7,,03-9617844,,,,
2773,9,ראשון לציון,349,הנחשול 30,,03-9523347,,,,
2774,9,ראשון לציון,2352,הפרדס הראשון 35,,171,,,,
2775,9,ראשון לציון,92,הרצל 110,,077-3336621,,,,
2777,9,ראשון לציון,128,הרצל 39,,171,,,,
2778,9,ראשון לציון,539,הרצל 94,,03-9660032,,,,
2779,9,ראשון לציון,2310,לישנסקי יוסף 18,,171,,,,
2780,9,ראשון לציון,359,מורשת ישראל 15,,171,,,,
2781,9,ראשון לציון,511,מושביץ 3,,171,,,,
2782,9,ראשון לציון,350,סחרוב דוד 19,,03-9526793,,,,
2783,9,ראשון לציון,325,צייטלין 24,,171,,,,
2784,9,ראשון לציון,327,ראובן ובת שבע 4,,03-9458178,,,,
2785,9,ראשון לציון,3,רוטשילד 109,,171,,,,
2786,9,ראשון לציון,320,רוטשילד 57,,171,,,,
2787,9,ראשון לציון,717,רוטשילד 58,,171,,,,
2788,9,ראשון לציון,267,רחוב פלוטיצקי 1,,5732350480,,,,
2789,9,ראשון לציון,324,שד יעקב 43,,171,,,,
2790,9,ראשון לציון,72,שד יעקב 50,,171,,,,
2791,9,ראשון לציון,2417,שדרות יעקב 50,,171,,,,
2792,9,רהט,209,אל סאלם 34,,08-6758414,,,,
2793,9,רהט,237,מרכז מסחרי שוק עירוני רהט,,171,,,,
2794,9,רחובות,341,בילו 2,,08-9390245,,,,
2795,9,רחובות,16,בנימין 9,,077-9301407,,,,
2796,9,רחובות,337,ברזילי משה 11,,08-9358808,,,,
2797,9,רחובות,332,בתיה מקוב 220,,171,,,,
2798,9,רחובות,331,גבריאלוב 12,,08-9466676,,,,
2799,9,רחובות,834,דניאלי עמוס 23,,077-5749019,,,,
2800,9,רחובות,345,דרך יבנה 70,,171,,,,
2801,9,רחובות,11,דרך ירושלים 2,,08-9103201,,,,
2802,9,רחובות,339,הר הצופים 74,,08-6104004,,,,
2803,9,רחובות,2377,הרצל 122,,08-8692629,,,,
2804,9,רחובות,2420,הרצל 146,,08-6526667,,,,
2805,9,רחובות,333,הרצל 165,,171,,,,
2806,9,רחובות,625,הרצל 68,,08-8642907,,,,
2807,9,רחובות,2376,ויצמן 8,,08-9315337,,,,
2808,9,רחובות,344,יעקב 26,,08-9493820,,,,
2809,9,רחובות,2358,יתום משה 46,,171,,,,
2810,9,רחובות,340,מנוחה ונחלה 18,,08-9458611,,,,
2811,9,רחובות,330,מקוב בתיה 20,,171,,,,
2812,9,רחובות,2428,פנחס בן דוד קפרא 1,,08-9390044,,,,
2813,9,רחובות,2319,רוז'נסקי 21,,08-9364691,,,,
2814,9,ריינה,909,ריינה,,04-6454256,,,,
2815,9,רמות השבים,692,רמות השבים,,09-7410489,,,,
2816,9,רמלה,544,אחימאיר אבא 15,,08-9254412,,,,
2817,9,רמלה,617,ביח אסף הרופא,,08-9220402,,,,
2818,9,רמלה,2429,דוד רזיאל 1,,171,,,,
2819,9,רמלה,541,דני מס,,171,,,,
2820,9,רמלה,366,היצירה 21,,08-9292065,,,,
2821,9,רמלה,396,יוספטל גיורא 31,,08-9252742,,,,
2822,9,רמלה,540,מס דני 2,,171,,,,
2823,9,רמלה,80,קלוזנר 29,,171,,,,
2824,9,רמלה,355,שד הרצל 91,,08-9245559,,,,
2825,9,רמת אפעל,568,מרכז מסחרי,,03-5356916,,,,
2826,9,רמת גן,564,אצל 6,,171,,,,
2827,9,רמת גן,2579,ארלוזורוב 56,,03-6730000,,,,
2828,9,רמת גן,550,ביאליק 17,,171,,,,
2829,9,רמת גן,469,בניהו 29,,03-7390376,,,,
2830,9,רמת גן,553,ברנשטיין פרץ 7,,03-6715717,,,,
2831,9,רמת גן,548,דרך אבא הלל 7,,171,,,,
2832,9,רמת גן,559,המאה ואחד 45,,03-5740711,,,,
2833,9,רמת גן,859,המרגנית 8,,03-7529156,,,,
2834,9,רמת גן,2618,הרקון 13,,03-8000800,,,,
2835,9,רמת גן,565,ז'בוטינסקי 3,,171,,,,
2836,9,רמת גן,557,ז'בוטינסקי 86,,171,,,,
2837,9,רמת גן,498,מקס ואנה ווב 1,,03-5356932,,,,
2838,9,רמת גן,562,עוזיאל 114,,03-5717334,,,,
2839,9,רמת גן,2528,ראש פנה 5,,171,,,,
2840,9,רמת גן,552,רח' א. קציר 1,,03-6357762,,,,
2841,9,רמת גן,2513,רשי 40,,171,,,,
2842,9,רמת גן,2534,שד ירושלים 98,,03-6770507,,,,
2843,9,רמת גן,560,שדרות ירושלים 25,,171,,,,
2844,9,רמת גן,561,תרצה 19,,03-6743869,,,,
2845,9,רמת הכובש,694,קיבוץ רמת הכובש,,09-7474555,,,,
2846,9,רמת השרון,650,דרך ראשונים 88,,171,,,,
2847,9,רמת השרון,652,הרב ריינס 19,,03-5495100,,,,
2848,9,רמת השרון,648,יבנה 48,,171,,,,
2849,9,רמת השרון,2544,סוקולוב 39,,171,,,,
2850,9,רמת השרון,2628,סוקולוב 72,,171,,,,
2851,9,רמת השרון,651,שד ויצמן 25,,03-5405500,,,,
2852,9,רמת ישי,888,אקליפטוס 3,,04-9832515,,,,
2853,9,רעננה,695,אופסטרלנד 4,,171,,,,
2854,9,רעננה,607,אחוזה 80,,09-7400688,,,,
2855,9,רעננה,609,האחווה 4,,09-7728339,,,,
2856,9,רעננה,2590,החרושת 10,,09-8653238,,,,
2857,9,רעננה,2502,החרושת 32,,09-7731695,,,,
2858,9,רעננה,626,המלאכה 1,,171,,,,
2859,9,רעננה,608,המלאכה 2,,09-7484065,,,,
2860,9,רעננה,2573,ירושלים 34,,171,,,,
2861,9,רעננה,2635,לוי אשכול 2,,09-7689991,,,,
2862,9,רשפון,696,הפרחים 16,,09-9582623,,,,
2863,9,שבלי - אום אל-גנם,775,שבלי,,04-6760060,,,,
2864,9,שדרות,299,משעול הנשיא 8,,171,,,,
2865,9,שדרות,2397,קקל 22,,08-66610571,,,,
